0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,cluster,etat_moteur
0.0,0.0,0.0,0.0657894308604563,0.0,0.0,0.5384615384615385,0.625,1.0,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.7113043553572778,0.6025841095897344,0.48799608035276787,2,moteur en panne
0.0,0.0,0.0,0.0657894308604563,0.0,0.0,0.5384615384615385,0.625,1.0,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.7113043553572778,0.6025841095897344,0.4926506614404702,2,moteur en panne
0.0,0.0,0.0,0.07894733045360025,0.0,0.0,0.5384615384615385,0.625,1.0,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.7113043553572778,0.6025841095897344,0.4926506614404702,2,moteur en panne
0.0,0.0,0.0,0.07894733045360025,0.0,0.0,0.5384615384615385,0.625,1.0,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.7113043553572778,0.6025841095897344,0.0,2,moteur en panne
0.0,0.742315518903288,0.0,0.07894733045360025,0.2828685292963603,0.0,1.0,0.625,0.0963855421686747,0.6052631149238232,0.0,0.0,0.032258064516129004,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.0,2,moteur en panne
0.0005282620179609086,0.742315518903288,0.0,0.144736828419321,0.2828685292963603,0.0,1.0,0.625,0.0963855421686747,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.0,2,moteur en panne
0.0005282620179609086,0.742315518903288,0.0,0.144736828419321,0.2828685292963603,0.0,1.0,0.625,0.0963855421686747,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.39710926016658465,2,moteur en panne
0.0005282620179609086,0.742315518903288,0.0,0.144736828419321,0.2828685292963603,0.0,1.0,0.625,0.0963855421686747,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.39710926016658465,2,moteur en panne
0.0005282620179609086,0.7798007925457856,0.0,0.144736828419321,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.39710926016658465,2,moteur en panne
0.001584786053882726,0.7798007925457856,0.0,0.144736828419321,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.7113043553572778,0.6025841095897344,0.39710926016658465,2,moteur en panne
0.001584786053882726,0.7798007925457856,0.0,0.144736828419321,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.0,0.8627450980392157,0.0,0.0,0.932876041156296,2,moteur en panne
0.0021130480718436345,0.737924386848024,0.0,0.13157892882617683,0.24302787848923046,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.803921568627451,0.0,0.0,0.932876041156296,2,moteur en panne
0.0021130480718436345,0.737924386848024,0.0,0.13157892882617683,0.24302787848923046,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.803921568627451,0.0076521754525519445,0.0,0.932876041156296,2,moteur en panne
0.0021130480718436345,0.737924386848024,0.0,0.13157892882617683,0.24302787848923046,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.803921568627451,0.0076521754525519445,0.0,1.0,2,moteur en panne
0.0021130480718436345,0.6984041983506479,0.0,0.13157892882617683,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.803921568627451,0.0076521754525519445,0.0,1.0,2,moteur en panne
0.003169572107765452,0.6984041983506479,0.0,0.13157892882617683,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.7843137254901961,0.0076521754525519445,0.0,1.0,2,moteur en panne
0.003169572107765452,0.6984041983506479,0.0,0.13157892882617683,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.7843137254901961,0.018782613423062262,0.0,1.0,2,moteur en panne
0.003169572107765452,0.6984041983506479,0.0,0.13157892882617683,0.23904381340851746,0.0,1.0,0.625,0.060240963855421686,0.6052631149238232,0.0,0.0,0.032258064516129004,0.7843137254901961,0.018782613423062262,0.0,1.0,2,moteur en panne
0.003169572107765452,0.6609189247081504,0.0,0.118421062785665,0.24302787848923046,0.01428571428571429,1.0,0.625,0.07228915662650606,0.6052631149238232,0.0,0.0,0.032258064516129004,0.6862745098039216,0.018782613423062262,0.0,1.0,2,moteur en panne
0.004226096143687269,0.6609189247081504,0.0,0.118421062785665,0.24302787848923046,0.01428571428571429,1.0,0.625,0.07228915662650606,0.6052631149238232,0.0,0.0,0.032258064516129004,0.6862745098039216,0.018782613423062262,0.0,1.0,2,moteur en panne
0.004226096143687269,0.6609189247081504,0.0,0.118421062785665,0.24302787848923046,0.01428571428571429,1.0,0.625,0.07228915662650606,0.6052631149238232,0.0,0.0,0.032258064516129004,0.6862745098039216,0.0320000009043478,0.0,0.7988731014208721,2,moteur en panne
0.005282620179609086,0.6509585519974296,0.0,0.17105259405297712,0.3505976051903939,0.01428571428571429,0.8461538461538463,0.625,0.20481927710843376,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.0320000009043478,0.0,0.7988731014208721,2,moteur en panne
0.005282620179609086,0.6509585519974296,0.0,0.17105259405297712,0.3505976051903939,0.01428571428571429,0.8461538461538463,0.625,0.20481927710843376,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.0401739224302455,0.00022276453453880934,0.9759921607055366,2,moteur en panne
0.005282620179609086,0.6509585519974296,0.0,0.17105259405297712,0.3625498004325328,0.028571428571428525,0.8461538461538463,0.625,0.21686746987951808,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.0401739224302455,0.00022276453453880934,0.9759921607055366,2,moteur en panne
0.006339144215530904,0.6482810324515369,0.0,0.1842104936461212,0.3625498004325328,0.028571428571428525,0.8461538461538463,0.625,0.21686746987951808,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.0401739224302455,0.00022276453453880934,0.9759921607055366,2,moteur en panne
0.006339144215530904,0.6482810324515369,0.0,0.1842104936461212,0.3625498004325328,0.028571428571428525,0.8461538461538463,0.625,0.21686746987951808,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.05982608713497164,0.00044554466275097127,0.9759921607055366,2,moteur en panne
0.006339144215530904,0.6301810003213023,0.0,0.17105259405297712,0.3505976051903939,0.042857142857142816,0.8461538461538463,0.625,0.19277108433734944,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.05982608713497164,0.00044554466275097127,0.9759921607055366,2,moteur en panne
0.006867406233491812,0.6301810003213023,0.0,0.17105259405297712,0.3505976051903939,0.042857142857142816,0.8461538461538463,0.625,0.19277108433734944,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.05982608713497164,0.00044554466275097127,0.9759921607055366,2,moteur en panne
0.006867406233491812,0.6301810003213023,0.0,0.17105259405297712,0.3505976051903939,0.042857142857142816,0.8461538461538463,0.625,0.19277108433734944,0.6052631149238232,0.0,0.0,0.032258064516129004,0.5686274509803921,0.0824347821973535,0.0008910715041609632,0.9759921607055366,2,moteur en panne
0.006867406233491812,0.57834422191282,0.0,0.1842104936461212,0.3944222906001495,0.042857142857142816,0.7692307692307693,0.625,0.2530120481927711,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.0824347821973535,0.0008910715041609632,0.9759921607055366,2,moteur en panne
0.00792393026941363,0.57834422191282,0.0,0.1842104936461212,0.3944222906001495,0.042857142857142816,0.7692307692307693,0.625,0.2530120481927711,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.0824347821973535,0.0008910715041609632,0.9759921607055366,2,moteur en panne
0.00792393026941363,0.57834422191282,0.0,0.1842104936461212,0.3944222906001495,0.042857142857142816,0.7692307692307693,0.625,0.2530120481927711,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.1071304424226841,0.001559378473783124,0.9710926016658501,2,moteur en panne
0.00792393026941363,0.57834422191282,0.0,0.1842104936461212,0.41832670140315215,0.057142857142857106,0.6923076923076923,0.625,0.2530120481927711,0.6052631149238232,0.0,0.0,0.032258064516129004,0.49019607843137253,0.1071304424226841,0.001559378473783124,0.9710926016658501,2,moteur en panne
0.008980454305335447,0.5763093070579415,0.0,0.1842104936461212,0.41832670140315215,0.057142857142857106,0.6923076923076923,0.625,0.27710843373493976,0.6052631149238232,0.0,0.0,0.032258064516129004,0.43137254901960786,0.1071304424226841,0.001559378473783124,0.9710926016658501,2,moteur en panne
0.008980454305335447,0.5763093070579415,0.0,0.1842104936461212,0.41832670140315215,0.057142857142857106,0.6923076923076923,0.625,0.27710843373493976,0.6315789355955681,0.0,0.0,0.032258064516129004,0.43137254901960786,0.12034781773005693,0.002004905315193116,0.9664380205781478,2,moteur en panne
0.008980454305335447,0.5763093070579415,0.0,0.1842104936461212,0.41832670140315215,0.057142857142857106,0.6923076923076923,0.625,0.27710843373493976,0.6315789355955681,0.0,0.0,0.032258064516129004,0.43137254901960786,0.12034781773005693,0.002004905315193116,0.9664380205781478,2,moteur en panne
0.008980454305335447,0.5909821141694334,0.0,0.1842104936461212,0.41832670140315215,0.0714285714285714,0.6923076923076923,0.625,0.2650602409638554,0.6315789355955681,0.0,0.0,0.032258064516129004,0.37254901960784315,0.12034781773005693,0.002004905315193116,0.9664380205781478,2,moteur en panne
0.010036978341257264,0.5909821141694334,0.0,0.1842104936461212,0.41832670140315215,0.0714285714285714,0.6923076923076923,0.625,0.2650602409638554,0.6315789355955681,0.0,0.0,0.032258064516129004,0.37254901960784315,0.12034781773005693,0.002004905315193116,0.9664380205781478,2,moteur en panne
0.010036978341257264,0.5909821141694334,0.0,0.1842104936461212,0.41832670140315215,0.0714285714285714,0.6923076923076923,0.625,0.2650602409638554,0.6315789355955681,0.0,0.0,0.032258064516129004,0.37254901960784315,0.14765218571342123,0.0031187391262252687,0.9664380205781478,2,moteur en panne
0.010036978341257264,0.5890543000963907,0.0,0.17105259405297712,0.3944222906001495,0.0714285714285714,0.7692307692307693,0.625,0.22891566265060245,0.6315789355955681,0.0,0.0,0.06451612903225801,0.39215686274509803,0.14765218571342123,0.0031187391262252687,0.9664380205781478,2,moteur en panne
0.011093502377179081,0.5890543000963907,0.0,0.17105259405297712,0.3944222906001495,0.0714285714285714,0.7692307692307693,0.625,0.22891566265060245,0.622806958090952,0.0,0.0,0.06451612903225801,0.39215686274509803,0.14765218571342123,0.0031187391262252687,0.9664380205781478,2,moteur en panne
0.011093502377179081,0.5890543000963907,0.0,0.17105259405297712,0.3944222906001495,0.0714285714285714,0.7692307692307693,0.625,0.22891566265060245,0.622806958090952,0.0,0.0,0.06451612903225801,0.39215686274509803,0.17547827194404508,0.004678099778667413,0.9664380205781478,2,moteur en panne
0.011093502377179081,0.5890543000963907,0.0,0.17105259405297712,0.3864541705980859,0.08571428571428569,0.7692307692307693,0.625,0.22891566265060245,0.622806958090952,0.0,0.0,0.06451612903225801,0.39215686274509803,0.17547827194404508,0.004678099778667413,0.9664380205781478,2,moteur en panne
0.01162176439513999,0.5454642818892578,0.0,0.15789472801246518,0.3864541705980859,0.08571428571428569,0.7692307692307693,0.625,0.24096385542168677,0.622806958090952,0.0,0.0,0.06451612903225801,0.5686274509803921,0.17547827194404508,0.004678099778667413,0.9664380205781478,2,moteur en panne
0.01162176439513999,0.5454642818892578,0.0,0.15789472801246518,0.3864541705980859,0.08571428571428569,0.7692307692307693,0.625,0.24096385542168677,0.622806958090952,0.0,0.0,0.06451612903225801,0.5686274509803921,0.20173912517202283,0.006237478252450537,0.9615384615384617,2,moteur en panne
0.01162176439513999,0.5454642818892578,0.0,0.15789472801246518,0.3864541705980859,0.08571428571428569,0.7692307692307693,0.625,0.24096385542168677,0.622806958090952,0.0,0.0,0.06451612903225801,0.5686274509803921,0.20173912517202283,0.006237478252450537,0.9615384615384617,2,moteur en panne
0.01162176439513999,0.5093713184106243,0.0,0.144736828419321,0.37848605059602236,0.08571428571428569,0.7692307692307693,0.625,0.22891566265060245,0.622806958090952,0.0,0.0,0.06451612903225801,0.5490196078431373,0.20173912517202283,0.006237478252450537,0.9615384615384617,2,moteur en panne
0.012678288431061807,0.5093713184106243,0.0,0.144736828419321,0.37848605059602236,0.08571428571428569,0.7692307692307693,0.625,0.22891566265060245,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5490196078431373,0.20173912517202283,0.006237478252450537,0.9615384615384617,2,moteur en panne
0.012678288431061807,0.5093713184106243,0.0,0.144736828419321,0.37848605059602236,0.08571428571428569,0.7692307692307693,0.625,0.22891566265060245,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5490196078431373,0.21426085875841236,0.007128547528943874,0.9615384615384617,2,moteur en panne
0.012678288431061807,0.5093713184106243,0.0,0.144736828419321,0.37848605059602236,0.08571428571428569,0.7692307692307693,0.625,0.22891566265060245,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5490196078431373,0.21426085875841236,0.007128547528943874,0.9615384615384617,2,moteur en panne
0.012678288431061807,0.48559494484309734,0.0,0.144736828419321,0.3625498004325328,0.11428571428571427,0.8461538461538463,0.625,0.21686746987951808,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5294117647058824,0.21426085875841236,0.007128547528943874,0.9615384615384617,2,moteur en panne
0.013734812466983624,0.48559494484309734,0.0,0.144736828419321,0.3625498004325328,0.11428571428571427,0.8461538461538463,0.625,0.21686746987951808,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5294117647058824,0.21426085875841236,0.007128547528943874,0.9615384615384617,2,moteur en panne
0.013734812466983624,0.48559494484309734,0.0,0.144736828419321,0.3625498004325328,0.11428571428571427,0.8461538461538463,0.625,0.21686746987951808,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5294117647058824,0.23791304248922499,0.009133435022796017,0.9568838804507593,2,moteur en panne
0.013734812466983624,0.48559494484309734,0.0,0.144736828419321,0.37848605059602236,0.11428571428571427,0.7692307692307693,0.625,0.21686746987951808,0.6315789355955681,0.0,0.0,0.06451612903225801,0.5294117647058824,0.23791304248922499,0.009133435022796017,0.9568838804507593,2,moteur en panne
0.014791336502905442,0.4558209274927707,0.0,0.13157892882617683,0.37848605059602236,0.11428571428571427,0.7692307692307693,0.625,0.24096385542168677,0.6315789355955681,0.0,0.0,0.06451612903225801,0.45098039215686275,0.23791304248922499,0.009133435022796017,0.9568838804507593,2,moteur en panne
0.014791336502905442,0.4558209274927707,0.0,0.13157892882617683,0.37848605059602236,0.11428571428571427,0.7692307692307693,0.625,0.24096385542168677,0.6315789355955681,0.0,0.0,0.06451612903225801,0.45098039215686275,0.2591304280226845,0.011138338110321507,0.9568838804507593,2,moteur en panne
0.014791336502905442,0.4558209274927707,0.0,0.13157892882617683,0.37848605059602236,0.11428571428571427,0.7692307692307693,0.625,0.24096385542168677,0.6315789355955681,0.0,0.0,0.06451612903225801,0.45098039215686275,0.2591304280226845,0.011138338110321507,0.9473297403233709,2,moteur en panne
0.014791336502905442,0.4243332976330727,0.0,0.144736828419321,0.4103585814010886,0.12857142857142856,0.7692307692307693,0.625,0.27710843373493976,0.6315789355955681,0.0,0.0,0.06451612903225801,0.39215686274509803,0.2591304280226845,0.011138338110321507,0.9473297403233709,2,moteur en panne
